...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
25,,6633.015683923092,2014,6633.015683923092,6309.0,11441.2472425296,9776.949312315335,6633.015683923092,6309.0
26,,6434.381844358655,2015,6434.381844358655,6309.0,11242.61340296517,9578.315472750897,6434.381844358655,6309.0
27,,6453.654084755412,2016,6453.654084755412,6309.0,13253.47338949709,10899.81694496587,6453.654084755412,6309.0
28,,6470.265154631944,2017,6470.265154631944,6309.0,14798.49601164533,11915.80261205977,6470.265154631944,6309.0
29,,6484.582516638776,2018,6484.582516638776,6309.0,16101.45708862561,12772.71880923907,6484.582516638776,6309.0
30,,6496.9228930479,2019,6496.9228930479,6309.0,17249.20990019929,13527.46547234606,6496.9228930479,6309.0
31,,6507.559272141074,2020,6507.559272141074,6309.0,18286.40789930569,14209.33441572775,6507.559272141074,6309.0
32,,6516.726947134363,2021,6516.726947134363,6309.0,19239.64996670617,14835.79915593416,6516.726947134363,6309.0
33,,6524.62872122932,2022,6524.62872122932,6309.0,20126.31610443364,15418.29406278117,6524.62872122932,6309.0
34,,6531.439393934606,2023,6531.439393934606,6309.0,20958.51248172018,15964.79543910541,6531.439393934606,6309.0
35,,6537.309627902461,2024,6537.309627902461,6309.0,21745.07706129586,16481.13426776038,6537.309627902461,6309.0
36,,6542.369281820438,2025,6542.369281820438,6309.0,22492.69809713447,16971.72871161312,6542.369281820438,6309.0
37,,6546.730283087148,2026,6546.730283087148,6309.0,23206.58293578454,17440.02241356322,6546.730283087148,6309.0
38,,6550.489103820058,2027,6550.489103820058,6309.0,23890.88036349264,17888.76151151651,6550.489103820058,6309.0
39,,6553.728894968483,2028,6553.728894968483,6309.0,24548.95931442604,18320.17761458798,6553.728894968483,6309.0
40,,6556.521325741654,2029,6556.521325741654,6309.0,25183.59958050592,18736.11313824982,6556.521325741654,6309.0
41,,6558.92816904288,2030,6558.92816904288,6309.0,25797.12633467141,19138.10981314041,6558.92816904288,6309.0
42,,6561.00266798205,2031,6561.00266798205,6309.0,26391.50750663819,19527.47282864851,6561.00266798205,6309.0
43,,6562.790713695882,2032,6562.790713695882,6309.0,26968.42585555164,19905.31836637314,6562.790713695882,6309.0
44,,6564.331860531093,2033,6564.331860531093,6309.0,27529.33335698825,20272.60951326287,6564.331860531093,6309.0
45,,6565.660201047955,2034,6565.660201047955,6309.0,28075.4929467059,20630.18385925659,6565.660201047955,6309.0
46,,6566.80512020064,2035,6566.80512020064,6309.0,28608.01104452286,20978.77502455314,6566.80512020064,6309.0
47,,6567.791945378031,2036,6567.791945378031,6309.0,29127.86323513011,21319.02967639396,6567.791945378031,6309.0
48,,6568.642506684868,2037,6568.642506684868,6309.0,29635.91478925993,21651.52114106699,6568.642506684868,6309.0
49,,6569.37561985756,2038,6569.37561985756,6309.0,30132.93723904342,21976.76040910453,6569.37561985756,6309.0
50,,6570.007502497477,2039,6570.007502497477,6309.0,30619.62189701834,22295.20511896026,6570.007502497477,6309.0
51,,6570.552132829464,2040,6570.552132829464,6309.0,31096.59098015017,22607.26695479471,6570.552132829464,6309.0
52,,6571.021558921878,2041,6571.021558921878,6309.0,31564.40683720751,22913.31778696348,6571.021558921878,6309.0
53,,6571.426165208559,2042,6571.426165208559,6309.0,32023.57965958327,23213.694806105,6571.426165208559,6309.0
54,,6571.774902208626,2043,6571.774902208626,6309.0,32474.57396870873,23508.70484454657,6571.774902208626,6309.0
55,,6572.075484525855,2044,6572.075484525855,6309.0,32917.81410847777,23798.62803614211,6572.075484525855,6309.0
56,,6572.334561507688,2045,6572.334561507688,6309.0,33353.68892235136,24083.72093353748,6572.334561507688,6309.0
57,,6572.557864339119,2046,6572.557864339119,6309.0,33782.55575770731,24364.21917738844,6572.557864339119,6309.0
58,,6572.750332825407,2047,6572.750332825407,6309.0,34204.74391147864,24640.33979322639,6572.750332825407,6309.0
59,,6572.91622466823,2048,6572.91622466823,6309.0,34620.55760899615,24912.28317704317,6572.91622466823,6309.0
60,,6573.059209652662,2049,6573.059209652662,6309.0,35030.27859063879,25180.23481921225,6573.059209652662,6309.0
61,,6573.182450828507,2050,6573.182450828507,6309.0,35434.16836723988,25444.36680731931,6573.182450828507,6309.0
