...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
51,,530795.3268321608,2040,530795.3268321608,283760.0,664535.2465159646,618243.1599548745,530795.3268321608,283760.0
52,,536025.9785741788,2041,536025.9785741788,283760.0,673913.1567880738,626185.558292177,536025.9785741788,283760.0
53,,541152.0172813564,2042,541152.0172813564,283760.0,683287.0005366419,634089.0874246187,541152.0172813564,283760.0
54,,546175.5352143904,2043,546175.5352143904,283760.0,692651.4950728081,641951.0173925769,546175.5352143904,283760.0
55,,551098.5827887637,2044,551098.5827887637,283760.0,702001.7377793505,649768.8522678169,551098.5827887637,283760.0
56,,555923.1694116496,2045,555923.1694116496,283760.0,711333.2013793222,657540.327349501,555923.1694116496,283760.0
57,,560651.2643020777,2046,560651.2643020777,283760.0,720641.7233068164,665263.4024979935,560651.2643020777,283760.0
58,,565284.7972946973,2047,565284.7972946973,283760.0,729923.4910001175,672936.2527967804,565284.7972946973,283760.0
59,,569825.6596274645,2048,569825.6596274645,283760.0,739175.0245457841,680557.2574766907,569825.6596274645,283760.0
60,,574275.7047135764,2049,574275.7047135764,283760.0,748393.1577729578,688124.9878213234,574275.7047135764,283760.0
61,,578636.748897966,2050,578636.748897966,283760.0,757575.0186268862,695638.1945958338,578636.748897966,283760.0
