...1,historical,fitted,year,Trend,Static,AgS1,AgS2,AgS3,AgS4
44,,733938.1292973388,2033,733938.1292973388,520093.0,936305.6963129061,866259.1690561958,733938.1292973388,520093.0
45,,736824.0187203563,2034,736824.0187203563,520093.0,939191.5867503628,869145.0591425193,736824.0187203563,520093.0
46,,739591.9466823636,2035,739591.9466823636,520093.0,941959.515726897,871912.9877678902,739591.9466823636,520093.0
47,,742246.734887953,2036,742246.734887953,520093.0,944614.3049470978,874567.7766368983,742246.734887953,520093.0
48,,744793.0079533205,2037,744793.0079533205,520093.0,947160.5790271576,877114.0503657374,744793.0079533205,520093.0
49,,747235.2014623038,2038,747235.2014623038,520093.0,949602.7735509106,879556.2445382429,747235.2014623038,520093.0
50,,749577.5696931279,2039,749577.5696931279,520093.0,951945.1427965792,881898.6134326381,749577.5696931279,520093.0
51,,751824.1930293182,2040,751824.1930293182,520093.0,954191.7671476852,884145.2374324462,751824.1930293182,520093.0
52,,753978.98506769,2041,753978.98506769,520093.0,956346.5602010412,886300.0301344804,753978.98506769,520093.0
53,,756045.6994357976,2042,756045.6994357976,520093.0,958413.2755841985,888366.7451662935,756045.6994357976,520093.0
54,,758027.9363307186,2043,758027.9363307186,520093.0,960395.5134942323,890348.982724961,758027.9363307186,520093.0
55,,759929.1487905631,2044,759929.1487905631,520093.0,962296.7269692501,892250.1958485916,759929.1487905631,520093.0
56,,761752.6487096342,2045,761752.6487096342,520093.0,964120.2279035525,894073.6964314868,761752.6487096342,520093.0
57,,763501.6126077165,2046,763501.6126077165,520093.0,965869.1928169215,895822.6609934294,763501.6126077165,520093.0
58,,765179.0871635438,2047,765179.0871635438,520093.0,967546.6683880889,897500.136213152,765179.0871635438,520093.0
59,,766787.9945220854,2048,766787.9945220854,520093.0,969155.5767620218,899109.0442356222,766787.9945220854,520093.0
60,,768331.1373848949,2049,768331.1373848949,520093.0,970698.7206402716,900652.1877623925,768331.1373848949,520093.0
61,,769811.20389239,2050,769811.20389239,520093.0,972178.788163254,902132.254933879,769811.20389239,520093.0
